first_word,ends_question,tag,hour_utc,weekday_utc,account_creation_year,question_length,time_to_answer,chance_of_answer,questions
how,true,python,00,Sunday,2018,long,147.98644065374185,1,8
how,true,mysql,00,Tuesday,2017,medium,27,1,2
why,true,r,00,Wednesday,2018,medium,1340,1,1
how,true,r,00,Tuesday,2018,medium,92.547719113117367,1,7
how,false,mysql,00,Saturday,2017,long,36.660605559646719,1,2
how,false,machine-learning,00,Thursday,2015,medium,636.00000000000011,1,1
how,true,r,00,Saturday,2018,medium,962,0.33333333333333331,3
how,true,python,00,Wednesday,2010,long,1461.0000000000002,0.5,2
what,false,python,00,Wednesday,2017,long,,0,2
what,false,machine-learning,00,Wednesday,2017,long,,0,1
how,false,mysql,00,Friday,,short,11.000000000000002,1,1
how,true,python,00,Tuesday,2019,short,14.547973849484825,0.73913043478260865,23
how,true,r,00,Monday,2016,short,12.830137319983303,1,3
how,false,python,00,Saturday,,medium,70.6753139363385,1,2
why,true,python,00,Saturday,2012,medium,3.6342411856642789,1,3
how,false,python,00,Tuesday,2011,long,,0,2
why,false,mysql,00,Saturday,2017,long,37.60319135392632,1,2
how,false,python,00,Friday,2018,medium,115.7922583673412,0.8,15
how,true,r,00,Saturday,2014,short,,0,1
how,false,mysql,00,Thursday,2017,medium,30.620204409783238,0.875,8
how,true,machine-learning,00,Tuesday,2019,medium,322.99999999999994,1,1
how,true,python,00,Wednesday,2014,short,16.406263718809388,1,3
why,true,python,00,Tuesday,2015,short,,0,1
how,true,python,00,Tuesday,2014,medium,755.02759891503865,0.83333333333333337,12
how,false,mysql,00,Monday,2011,medium,12,1,1
how,true,python,00,Sunday,2010,short,4.69041575982343,1,2
what,true,python,00,Sunday,2017,long,,0,1
can,false,python,00,Tuesday,2018,long,170.00000000000006,1,1
how,true,python,00,Friday,2015,short,25.69128572829953,0.9,10
how,false,python,00,Saturday,2013,short,77.4697766298991,1,3
how,false,mysql,00,Thursday,2018,short,13,1,1
how,false,mysql,00,Saturday,2018,medium,4.0207257585890579,1,3
i,false,r,00,Wednesday,2018,short,29891.999999999975,0.5,2
how,false,r,00,Wednesday,2017,long,1242.0000000000002,1,1
how,false,mysql,00,Wednesday,2019,medium,10.596985021248146,1,3
how,false,r,00,Saturday,2016,short,88.298273337627379,1,3
how,true,r,00,Wednesday,2017,medium,34.588390713785053,1,8
how,true,r,00,Tuesday,2018,long,75.885129721788616,1,5
how,true,r,00,Tuesday,2019,long,192.19261172063821,0.5,4
how,true,mysql,00,Tuesday,2013,medium,8208.0000000000018,0.5,2
why,true,python,00,Wednesday,2017,long,19.479926746755837,1,3
how,true,machine-learning,00,Wednesday,2019,long,,0,1
can,true,python,00,Friday,2018,medium,21.494185260204674,1,2
how,false,r,00,Friday,2019,medium,100.58457604953377,0.75,4
how,false,python,00,Monday,2017,medium,28.348064118788855,0.89473684210526316,19
how,true,python,00,Sunday,2016,short,60.871676740736909,0.90909090909090906,11
how,true,python,00,Monday,2012,long,35586.670355626127,0.66666666666666663,3
how,true,machine-learning,00,Monday,2012,long,767057,1,1
how,true,python,00,Sunday,2015,medium,14.916264403756525,1,4
how,false,python,00,Thursday,2014,short,33.263914148807885,0.7142857142857143,7
why,true,python,00,Monday,2018,short,94,1,1
how,false,python,00,Monday,2013,long,459.39035179694872,1,3
i,true,python,00,Thursday,2017,medium,31,1,1
how,true,python,00,Monday,2016,medium,20.258934818330712,0.7857142857142857,14
how,true,python,00,Friday,2011,short,4.4721359549995787,1,2
how,false,python,00,Friday,2015,short,26.7630785376706,0.7142857142857143,7
is,false,python,00,Wednesday,2011,medium,461624.00000000041,1,1
how,false,mysql,00,Wednesday,2016,long,3.6342411856642789,1,3
how,true,machine-learning,00,Wednesday,2016,short,,0,1
how,false,python,00,Friday,2016,long,13.245463306602803,1,4
why,true,python,00,Thursday,2013,long,13,0.5,2
why,true,mysql,00,Thursday,2013,long,,0,1
is,true,python,00,Monday,2019,medium,7.9999999999999982,1,1
is,true,python,00,Monday,2019,short,2,1,1
i,false,python,00,Friday,2018,short,41.924114309869005,1,4
what,true,mysql,00,Tuesday,2011,long,12,1,1
how,true,python,00,Monday,2017,long,611.22700200354359,0.72727272727272729,11
i,false,python,00,Tuesday,2018,medium,75.046652157174847,1,2
how,true,r,00,Sunday,2013,medium,26.648390254618004,1,3
can,true,mysql,00,Tuesday,2011,medium,57.000000000000007,1,1
what,true,mysql,00,Saturday,2019,short,965.00000000000023,1,1
how,false,python,00,Saturday,2012,medium,54.747715062095949,1,3
how,true,mysql,00,Wednesday,2016,short,36.999999999999993,1,1
why,false,r,00,Tuesday,2017,medium,,0,1
i,false,python,00,Monday,2019,medium,2,0.5,2
how,false,r,00,Sunday,2017,medium,70.853363962164181,1,3
how,true,machine-learning,00,Friday,,short,33,1,1
how,true,python,00,Saturday,2015,medium,40.80694825281445,0.7142857142857143,7
how,false,python,00,Wednesday,2013,short,11.9502118318021,0.66666666666666663,6
how,true,machine-learning,00,Friday,2013,medium,33,1,1
is,true,python,00,Tuesday,2014,short,21,1,1
how,true,r,00,Wednesday,2013,long,565.568342401377,1,3
what,true,python,00,Tuesday,2019,medium,27.515473385643215,0.75,4
how,false,r,00,Thursday,2018,medium,10.488088481701517,0.5,4
how,true,mysql,00,Tuesday,,medium,54.000000000000007,0.5,2
why,true,python,00,Friday,2019,long,812.99999999999966,1,1
how,true,python,00,Monday,2015,long,188.98942721148831,0.8,5
can,true,r,00,Friday,2018,long,22.000000000000004,1,1
how,true,python,00,Monday,2012,medium,26.871376774812134,0.8571428571428571,7
how,true,python,00,Wednesday,2015,short,5.3533342869762741,0.77777777777777779,9
how,false,mysql,00,Wednesday,2013,short,25.455844122715707,0.66666666666666663,3
how,true,mysql,00,Friday,2019,short,280.99999999999989,0.5,2
what,true,r,00,Saturday,2015,short,40607.999999999978,1,1
how,true,python,00,Saturday,2013,medium,32.453724061636571,1,9
is,true,python,00,Thursday,2017,short,44.811935449879428,0.8,5
is,true,machine-learning,00,Thursday,2017,short,95.796659649488788,1,2
how,true,mysql,00,Thursday,2014,medium,,0,1
how,false,python,00,Wednesday,2013,medium,484.076075050152,1,5
how,true,python,00,Monday,2016,short,18.17178131733904,0.75,12
can,true,python,00,Wednesday,2015,short,17.999999999999996,1,1
can,true,mysql,00,Wednesday,2015,short,17.999999999999996,1,1
is,false,python,00,Saturday,2016,short,7.9999999999999982,1,1
how,true,python,00,Tuesday,2018,medium,35.686381589556,0.79166666666666663,24
how,true,python,00,Tuesday,2016,long,60.515815535753049,1,8
how,false,python,00,Thursday,2013,medium,56.469256296133622,1,7
how,true,r,00,Wednesday,2019,medium,51.1192901564585,0.75,4
how,true,python,00,Tuesday,2013,short,31.117054547627479,1,5
how,false,python,00,Thursday,2014,long,543.03038589014477,0.5,4
how,true,python,00,Sunday,,short,,0,1
how,true,r,00,Monday,2019,short,80.245702936614364,1,3
how,true,python,00,Thursday,2014,long,288.84073021062528,1,6
i,false,machine-learning,00,Monday,2019,short,,0,1
can,true,python,00,Tuesday,2018,long,19.999999999999996,1,1
how,true,machine-learning,00,Friday,2017,short,41.558296162150263,1,3
how,false,r,00,Sunday,2016,medium,33.763886032268275,1,2
how,false,python,00,Sunday,2016,short,33,0.5,4
how,false,r,00,Monday,2017,long,479.89025268703858,0.75,4
why,true,mysql,00,Saturday,2012,long,1345.0000000000002,1,1
why,false,python,00,Saturday,2014,short,4,1,1
how,false,r,00,Friday,2018,short,92.500129804476728,1,4
how,true,python,00,Monday,2012,short,97.4268956705488,0.66666666666666663,3
how,false,python,00,Monday,2015,short,48.837165989871743,0.6,5
what,true,r,00,Sunday,2010,medium,4.9999999999999991,1,1
is,true,python,00,Saturday,2010,short,812.99999999999966,1,1
how,true,mysql,00,Tuesday,2019,medium,3694.0000000000032,1,1
i,false,mysql,00,Thursday,2018,short,15.999999999999998,1,1
how,true,mysql,00,Thursday,2015,medium,25.099800796022269,0.66666666666666663,3
how,false,python,00,Friday,2019,short,68.9723145700066,0.75,12
how,true,r,00,Friday,2013,short,3.1622776601683795,0.66666666666666663,3
i,true,python,00,Wednesday,2018,short,2,1,1
why,true,python,00,Wednesday,2015,medium,5.6568542494923788,0.66666666666666663,3
how,true,python,00,Friday,2016,long,71.042187309978416,0.66666666666666663,9
i,false,python,00,Saturday,2015,medium,913.99999999999966,0.5,2
is,true,python,00,Tuesday,2018,short,4.9999999999999991,0.5,2
how,true,python,00,Sunday,2019,medium,78.316318413415544,0.75862068965517238,29
how,false,python,00,Friday,2012,medium,302.46163724754814,1,6
can,false,mysql,00,Wednesday,2017,medium,1,1,1
what,true,r,00,Tuesday,2013,medium,871853.00000000035,1,1
how,false,r,00,Tuesday,2009,long,74.000000000000028,1,1
how,false,python,00,Tuesday,2014,short,13.341664064126332,1,2
how,true,mysql,00,Monday,2017,long,116.4161135449343,1,3
can,false,python,00,Thursday,2017,long,174,0.33333333333333331,3
how,false,python,00,Friday,2018,long,60.639748913973541,0.5,10
how,false,python,00,Wednesday,2019,short,56.497632080506783,1,10
is,true,python,00,Wednesday,2016,short,11.48186517868138,1,4
how,true,python,00,Monday,2013,long,98.392072851424388,1,2
why,true,python,00,Tuesday,2019,long,3584.9799162617392,0.66666666666666663,3
how,true,r,00,Monday,2018,long,1008.3531127536617,0.4,5
how,true,python,00,Thursday,2017,medium,21.30119387976249,0.88888888888888884,18
how,false,mysql,00,Thursday,2014,short,,0,1
why,true,mysql,00,Friday,2019,medium,7.9999999999999982,1,1
how,false,r,00,Friday,2015,medium,56.0802995712398,0.5,4
how,false,python,00,Tuesday,2018,long,75.259351479770089,1,6
how,true,python,00,Saturday,2015,long,314.28600260203285,0.66666666666666663,9
how,true,r,00,Wednesday,2019,short,69.780798320060953,0.8,5
how,false,mysql,00,Sunday,2016,long,27.999999999999996,1,1
is,true,python,00,Friday,2014,medium,175.65876010037195,1,2
how,true,machine-learning,00,Tuesday,2014,long,1552.0000000000005,1,1
how,false,mysql,00,Thursday,2014,medium,21,0.33333333333333331,3
how,false,python,00,Tuesday,2015,long,1028.8908957072604,0.7142857142857143,7
how,true,mysql,00,Friday,2019,long,33.541019662496851,1,2
how,false,mysql,00,Tuesday,2016,medium,34.448498385919365,1,3
how,false,python,00,Wednesday,2011,short,134.62049795752114,1,3
is,true,python,00,Friday,2017,short,38.392707640904931,1,2
how,false,mysql,00,Thursday,2019,short,19.933109868251922,0.75,4
what,true,python,00,Monday,2009,medium,24.000000000000004,1,1
how,true,r,00,Friday,2018,long,33.0485969026614,0.6,5
how,true,mysql,00,Friday,,medium,131.99999999999997,1,1
what,true,python,00,Wednesday,2015,medium,291.00000000000011,0.33333333333333331,3
how,true,r,00,Thursday,2015,medium,4,0.5,2
how,true,r,00,Thursday,2016,medium,143.08183165742039,1,3
why,false,python,00,Thursday,2018,short,6,1,1
how,false,mysql,00,Tuesday,2017,medium,254.99999999999991,0.5,2
how,false,python,00,Wednesday,2012,long,123.4179889643321,1,2
how,true,python,00,Wednesday,2011,medium,91.121467812727573,1,7
how,false,python,00,Tuesday,2012,medium,32830.999999999985,0.5,2
how,true,machine-learning,00,Wednesday,2011,medium,142.00000000000003,1,1
why,true,python,00,Thursday,2011,short,,0,1
how,false,python,00,Tuesday,2011,short,173823.00000000003,1,1
how,false,mysql,00,Friday,2012,short,74.999999999999972,1,1
how,false,python,00,Wednesday,2010,long,,0,1
how,true,mysql,00,Thursday,2018,medium,7.9999999999999982,1,1
how,false,python,00,Tuesday,2016,short,7.422931311538834,1,4
i,false,python,00,Tuesday,2017,long,639.99999999999989,1,1
how,true,python,00,Friday,2019,long,48.239053260364436,0.70588235294117652,17
what,true,python,00,Sunday,2018,medium,15.999999999999998,1,1
i,true,python,00,Tuesday,2019,long,124.00000000000003,1,1
how,true,r,00,Tuesday,2011,short,9.3273790530888157,1,2
how,true,mysql,00,Wednesday,2015,long,4.9999999999999991,1,1
why,true,python,00,Sunday,2016,long,1949.0443152200287,1,3
what,true,python,00,Tuesday,2014,medium,8.06225774829855,1,2
how,false,mysql,00,Tuesday,2017,short,26.797328703209295,0.75,8
how,true,mysql,00,Friday,2014,short,775.00000000000023,1,1
what,true,r,00,Friday,2015,short,3053.9999999999977,1,1
why,true,r,00,Saturday,2017,long,515.00000000000011,1,1
how,false,r,00,Monday,2019,long,11.000000000000002,0.33333333333333331,3
how,false,python,00,Friday,,medium,8.3666002653407539,1,2
is,true,r,00,Monday,2016,short,15.999999999999998,1,1
how,true,python,00,Monday,,long,,0,1
how,true,python,00,Saturday,2011,short,6,1,1
how,false,mysql,00,Saturday,2015,medium,79.799497906192329,1,3
is,true,python,00,Thursday,2016,short,77.335017780873784,1,4
i,true,mysql,00,Saturday,2017,medium,,0,1
how,true,python,00,Wednesday,2013,medium,42.608358145208314,0.83333333333333337,6
how,true,machine-learning,00,Tuesday,2012,long,328.00000000000011,1,1
how,true,python,00,Tuesday,2011,medium,56.1655363074947,0.83333333333333337,6
how,false,mysql,00,Sunday,2012,medium,40,1,1
how,false,python,00,Monday,2017,short,10.23195879114226,0.6,10
is,true,python,00,Friday,2019,medium,7.6059049215227823,0.6,5
how,true,r,00,Tuesday,2017,medium,56.91643510433704,0.88888888888888884,9
how,true,mysql,00,Tuesday,2016,long,,0,1
how,true,r,00,Wednesday,2013,medium,94.110628765879113,0.75,4
is,true,python,00,Tuesday,2013,short,98.999999999999986,0.5,2
how,true,python,00,Sunday,2012,short,77.109486150161246,0.8,5
why,true,python,00,Friday,2017,short,9.2998383449261439,1,4
how,true,r,00,Sunday,2016,medium,41.8124669970239,0.6,5
how,false,mysql,00,Monday,2018,medium,17.207243864552094,1,6
how,false,mysql,00,Friday,2012,long,167.99999999999997,1,1
is,true,python,00,Wednesday,2015,medium,453.00000000000011,0.5,2
what,true,r,00,Thursday,2019,short,4.9999999999999991,1,1
what,true,python,00,Tuesday,2019,short,24.999999999999996,1,1
is,true,r,00,Monday,2009,short,,0,1
how,true,r,00,Tuesday,2013,short,12.164403991146802,1,3
how,true,r,00,Friday,2018,medium,52.648400415092496,1,5
why,true,python,00,Monday,2016,long,18.999999999999996,0.5,2
how,false,python,00,Thursday,2015,short,179.10890541790488,0.66666666666666663,3
what,true,mysql,00,Tuesday,2016,medium,17,1,1
is,true,python,00,Wednesday,2014,medium,19.999999999999996,0.5,2
is,true,python,00,Monday,2018,medium,247.00000000000006,0.5,2
why,true,python,00,Thursday,2018,medium,19.963617874664326,0.7142857142857143,7
how,true,python,00,Tuesday,2012,medium,85.976741040818709,0.4,5
how,true,mysql,00,Friday,2018,medium,13.999999999999996,1,1
how,true,python,00,Wednesday,2012,long,32.984845004941278,0.5,4
how,true,python,00,Tuesday,2011,short,85.689074957461344,0.75,8
how,true,r,00,Thursday,2017,medium,42.594713796665758,0.75,4
how,true,r,00,Monday,2017,short,26.576850607739051,0.75,4
how,false,r,00,Tuesday,2018,short,23.657270934258158,1,6
what,false,python,00,Monday,2018,long,110.99999999999997,1,1
what,false,mysql,00,Monday,2018,long,110.99999999999997,1,1
is,true,python,00,Friday,2016,short,15.491933384829666,1,2
how,false,mysql,00,Tuesday,2014,medium,34.000000000000007,1,1
what,false,python,00,Monday,2014,short,61.000000000000007,1,1
how,false,python,00,Saturday,2013,medium,2.7355647997347612,0.8,5
what,true,python,00,Friday,2017,medium,5.7445626465380295,1,2
how,true,mysql,00,Monday,2017,short,10.392304845413264,1,2
how,true,r,00,Thursday,2019,medium,149.61358430166524,0.7142857142857143,7
is,true,python,00,Tuesday,2018,long,4.9999999999999991,0.5,2
can,false,python,00,Friday,2015,long,37211.999999999993,0.5,2
how,true,mysql,00,Thursday,2017,long,6,0.5,2
i,true,mysql,00,Friday,2016,medium,2,1,1
how,false,machine-learning,00,Friday,2014,medium,208.71032557111309,1,2
is,true,python,00,Saturday,2014,short,31,1,1
what,true,python,00,Wednesday,2015,short,137.00000000000003,1,1
how,false,python,00,Saturday,2015,medium,68.001793639596187,0.8,5
why,false,python,00,Tuesday,2017,short,6.9999999999999991,0.5,2
is,false,python,00,Saturday,2018,medium,31.825512850008309,0.8,5
how,false,data-science,00,Monday,2019,short,57.000000000000007,0.5,2
why,true,python,00,Thursday,2015,short,3.1622776601683791,1,2
how,true,r,00,Wednesday,2010,long,965.99999999999966,1,1
how,true,python,00,Thursday,2016,short,105.54034449635114,1,13
how,true,python,00,Saturday,2009,medium,3.0000000000000004,0.5,2
i,false,mysql,00,Friday,2017,medium,31,1,1
what,true,r,00,Friday,2019,medium,650.99999999999977,1,1
how,true,r,00,Thursday,2019,short,,0,1
i,false,python,00,Monday,2017,medium,,0,2
how,true,r,00,Thursday,2014,medium,1679.2146974106674,1,2
how,false,python,00,Tuesday,2010,medium,127.64213681732491,1,4
what,true,python,00,Friday,2017,short,23.90218137081693,0.8,5
why,false,python,00,Monday,2017,medium,10.000000000000002,1,1
how,false,machine-learning,00,Wednesday,2017,medium,189.00000000000003,1,1
how,true,python,00,Thursday,2009,long,7025.79568447588,1,2
how,false,machine-learning,00,Monday,2012,medium,2498,1,1
is,false,python,00,Tuesday,2019,medium,36,1,1
how,false,mysql,00,Sunday,,medium,6.9999999999999991,1,1
how,true,python,00,Sunday,2015,short,67.1322943528638,0.8,5
i,true,python,00,Friday,2012,short,15,1,1
how,false,r,00,Saturday,2019,long,,0,1
how,false,mysql,00,Tuesday,2013,medium,115.99999999999999,0.5,2
how,false,mysql,00,Thursday,2018,long,30.642055537193322,1,4
why,true,python,00,Thursday,,short,44.999999999999993,1,1
why,true,python,00,Friday,,medium,77.000000000000014,0.5,2
is,false,r,00,Sunday,2018,long,205.00000000000006,1,1
how,false,python,00,Thursday,2014,medium,92.257158631873239,0.8,5
how,false,python,00,Thursday,2017,short,23.67496140432571,0.88235294117647056,17
how,true,r,00,Thursday,2015,long,54.5527267879434,1,2
why,true,mysql,00,Sunday,2018,medium,369.13412196652854,1,2
how,true,python,00,Friday,2015,long,44.9299683725763,0.83333333333333337,6
how,false,python,00,Sunday,2012,medium,436.24419766914957,1,2
